ID,TIPO,NM_MUNICIPIO,NM_UF,CD_NIVEL,CD_CATEGORIA,NM_CATEGORIA,NM_LOCALIDADE,LAT,LONG,ALT
12435,URBANO,CARATINGA,MINAS GERAIS,2,7,VILA,CORDEIRO DE MINAS,-4.23700747784436,-1.95463596032083,2.57976234
12436,RURAL,CARATINGA,MINAS GERAIS,3,9,POVOADO,ILHA DO RIO DOCE,-4.24634952170661,-1.94710643522587,2.20332765
12437,URBANO,CARATINGA,MINAS GERAIS,2,10,VILA,DOM LARA,-4.22281358694523,-1.97694227692873,4.98567108
12438,URBANO,CARATINGA,MINAS GERAIS,2,13,VILA,DOM MODESTO,-4.21720896184616,-1.97429056079329,6.37505176
12439,URBANO,CARATINGA,MINAS GERAIS,2,24,VILA,PATROCÍNIO DE CARATINGA,-4.19364949885881,-1.97649724752756,5.43830712
12440,URBANO,CARATINGA,MINAS GERAIS,2,26,VILA,SANTA EFIGÊNIA DE CARATINGA,-4.21748290927494,-1.97159797079401,6.92238796
12441,URBANO,CARATINGA,MINAS GERAIS,2,27,VILA,SANTA LUZIA DE CARATINGA,-4.20677875515607,-1.98501595093237,8.81068701
12442,URBANO,CARATINGA,MINAS GERAIS,2,35,VILA,SANTO ANTÔNIO DO MANHUAÇU,-4.18427196507674,-1.96797573077923,3.39157918
12443,URBANO,CARATINGA,MINAS GERAIS,2,40,VILA,SÃO CÂNDIDO,-4.23071795339365,-1.95148743914491,5.74782318
12444,URBANO,CARATINGA,MINAS GERAIS,2,45,VILA,SÃO JOÃO DO JACUTINGA,-4.1913872708923,-1.97252408031486,4.82623273
12445,URBANO,CARATINGA,MINAS GERAIS,2,50,VILA,SAPUCAIA,-4.2207386309253,-1.98499090945236,5.44752896
12446,URBANO,CARBONITA,MINAS GERAIS,1,5,CIDADE,CARBONITA,-4.30144602004652,-1.75302458345986,7.58243952
12447,RURAL,CARBONITA,MINAS GERAIS,3,1,POVOADO,SANTO ANTÔNIO DO MERCADINHO,-4.2918506938467,-1.74063083384109,5.73587635
12448,RURAL,CARBONITA,MINAS GERAIS,3,2,POVOADO,MONTE BELO,-4.28881819342563,-1.75140451096074,7.54055086
12449,RURAL,CARBONITA,MINAS GERAIS,3,4,POVOADO,SANTANA,-4.2902020332901,-1.75864759762526,7.81206719
12450,RURAL,CARBONITA,MINAS GERAIS,3,3,POVOADO,ABADIA,-4.3119871082266,-1.77062761605451,6.63606484
12451,URBANO,CAREAÇU,MINAS GERAIS,1,5,CIDADE,CAREAÇU,-4.56876774051204,-2.20380848512152,8.08
12452,URBANO,CARLOS CHAGAS,MINAS GERAIS,1,5,CIDADE,CARLOS CHAGAS,-4.07673997960806,-1.77033310440365,2.0773871
12453,RURAL,CARLOS CHAGAS,MINAS GERAIS,3,1,POVOADO,MAIRINQUE,-4.04934088142556,-1.77879747816537,1.27781045
12454,URBANO,CARLOS CHAGAS,MINAS GERAIS,2,10,VILA,EPAMINONDAS OTONI,-4.10144546448387,-1.79120332958208,2.64173562
12455,URBANO,CARLOS CHAGAS,MINAS GERAIS,2,15,VILA,PRESIDENTE PENA,-4.08952834596568,-1.76756857778957,1.765416
12456,URBANO,CARMÉSIA,MINAS GERAIS,1,5,CIDADE,CARMÉSIA,-4.31458403032499,-1.90870863874439,5.72655
12457,URBANO,CARMO DA CACHOEIRA,MINAS GERAIS,1,5,CIDADE,CARMO DA CACHOEIRA,-4.52246230941763,-2.14610604282587,9.39599702
12458,URBANO,CARMO DA CACHOEIRA,MINAS GERAIS,2,20,VILA,PALMITAL DO CERVO,-4.50607269967774,-2.14560044956609,9.61228303
12459,URBANO,CARMO DA MATA,MINAS GERAIS,1,5,CIDADE,CARMO DA MATA,-4.48683827332713,-2.05592100019754,8.47517763
12460,RURAL,CARMO DA MATA,MINAS GERAIS,3,1,POVOADO,CAMPOS,-4.49419406707476,-2.06159518220422,1.10398307
12461,URBANO,CARMO DE MINAS,MINAS GERAIS,1,5,CIDADE,CARMO DE MINAS,-4.51327634855743,-2.21181266345724,9.30717803
12462,URBANO,CARMO DO CAJURU,MINAS GERAIS,1,5,CIDADE,CARMO DO CAJURU,-4.4771478137316,-2.0186093830724,7.70025053
12463,URBANO,CARMO DO CAJURU,MINAS GERAIS,2,8,VILA,BOM JESUS DE ANGICOS,-4.46917042757369,-2.01460532814937,8.26515952
12464,URBANO,CARMO DO CAJURU,MINAS GERAIS,2,9,VILA,SANTO ANTÔNIO DA SERRA,-4.45861598293367,-2.0263388152773,1.43726102
12465,URBANO,CARMO DO CAJURU,MINAS GERAIS,2,10,VILA,SÃO JOSÉ DOS SALGADOS,-4.47840030858091,-2.00827323019368,7.44678303
12466,URBANO,CARMO DO PARANAÍBA,MINAS GERAIS,1,5,CIDADE,CARMO DO PARANAÍBA,-4.63142888776277,-1.89972890251417,1.63747092
12467,URBANO,CARMO DO PARANAÍBA,MINAS GERAIS,2,10,VILA,QUINTINOS,-4.60859390327082,-1.88598272802761,9.35204606
12468,URBANO,CARMO DO RIO CLARO,MINAS GERAIS,1,5,CIDADE,CARMO DO RIO CLARO,-4.61219647340897,-2.09729965301287,8.07336718
12469,URBANO,CARMO DO RIO CLARO,MINAS GERAIS,6,1,AUI,FAZENDA SÃO GABRIEL,-4.60695320548648,-2.0969008768465,7.84830885
12470,URBANO,CARMO DO RIO CLARO,MINAS GERAIS,6,2,AUI,FAZENDA PORTO BELO,-4.61075049547841,-2.09263132530645,7.74740532
12471,URBANO,CARMO DO RIO CLARO,MINAS GERAIS,6,3,AUI,ATERRO SANTA QUITÉRIA,-4.61450072152486,-2.10251630231377,7.75576531
12472,URBANO,CARMO DO RIO CLARO,MINAS GERAIS,6,4,AUI,HOTEL RESORT,-4.61423095161438,-2.10134206604314,7.97296254
12473,URBANO,CARMO DO RIO CLARO,MINAS GERAIS,6,5,AUI,FAZENDA DOS PINHEIROS,-4.61639508260512,-2.08603733889594,7.94473313
12474,RURAL,CARMO DO RIO CLARO,MINAS GERAIS,3,1,POVOADO,TRÊS BARRAS,-4.6332408188367,-2.09640862969858,8.5156808
12475,URBANO,CARMO DO RIO CLARO,MINAS GERAIS,2,10,VILA,ITACI,-4.60057442904241,-2.10180776532869,7.91275571
12476,URBANO,CARMÓPOLIS DE MINAS,MINAS GERAIS,1,5,CIDADE,CARMÓPOLIS DE MINAS,-4.46325277075291,-2.05396421743262,8.79310904
12477,RURAL,CARMÓPOLIS DE MINAS,MINAS GERAIS,3,1,POVOADO,BOM JARDIM DAS PEDRAS,-4.46224285487606,-2.05974294798721,8.61438876
12478,URBANO,CARNEIRINHO,MINAS GERAIS,1,5,CIDADE,CARNEIRINHO,-5.06914274936605,-1.96973263172807,4.15385623
12479,RURAL,CARNEIRINHO,MINAS GERAIS,3,3,POVOADO,GRACILANDIA,-5.07595807319637,-1.95738863831133,4.40168566
12480,RURAL,CARNEIRINHO,MINAS GERAIS,3,2,POVOADO,VILA BARBOSA,-5.08910224937827,-1.96809027806817,4.2462763
12481,URBANO,CARNEIRINHO,MINAS GERAIS,2,10,VILA,ESTRELA DA BARRA,-5.07254766485402,-1.9907306081827,3.5373085
12482,URBANO,CARNEIRINHO,MINAS GERAIS,2,17,VILA,FÁTIMA DO PONTAL,-5.09013487304933,-1.99267626149565,3.9169001
12483,URBANO,CARNEIRINHO,MINAS GERAIS,2,20,VILA,SÃO SEBASTIÃO DO PONTAL,-5.09121127344002,-1.97550815572761,4.25170996
12484,URBANO,CARRANCAS,MINAS GERAIS,1,5,CIDADE,CARRANCAS,-4.46436090229114,-2.14916256213918,1.96122596
12485,URBANO,CARRANCAS,MINAS GERAIS,6,1,AUI,ESTAÇÃO DE CARRANCAS,-4.47374411054597,-2.15195415863567,9.58047411
12486,RURAL,CARRANCAS,MINAS GERAIS,3,2,POVOADO,CAPELA DO SACO,-4.4542974070722,-2.13405442105495,9.20781256
12487,URBANO,CARVALHÓPOLIS,MINAS GERAIS,1,5,CIDADE,CARVALHÓPOLIS,-4.58456391849518,-2.17760729207397,8.24389563
12488,URBANO,CARVALHOS,MINAS GERAIS,1,5,CIDADE,CARVALHOS,-4.4466015072793,-2.19967053815743,1.66154213
12489,URBANO,CARVALHOS,MINAS GERAIS,2,10,VILA,FRANCESES,-4.44736724382207,-2.20800216202701,2.53840221
12490,URBANO,CASA GRANDE,MINAS GERAIS,1,5,CIDADE,CASA GRANDE,-4.39314665941035,-2.07934512867946,9.63452827
12491,URBANO,CASCALHO RICO,MINAS GERAIS,1,5,CIDADE,CASCALHO RICO,-4.78759987830325,-1.85785902482689,7.12957469
12492,URBANO,CASCALHO RICO,MINAS GERAIS,6,1,AUI,SANTA LUZIA,-4.78989685998492,-1.86526036429009,9.72086068
12493,URBANO,CÁSSIA,MINAS GERAIS,1,5,CIDADE,CÁSSIA,-4.6924035860642,-2.05828560244396,7.39574034
12494,URBANO,CÁSSIA,MINAS GERAIS,6,1,AUI,CONDOMÍNIO ITAMBÉ,-4.69986184101712,-2.03874171918584,6.67961732
12495,URBANO,CÁSSIA,MINAS GERAIS,6,2,AUI,ESPELHO D'ÁGUA,-4.69848517097348,-2.04057661814006,6.97234914
12496,URBANO,CÁSSIA,MINAS GERAIS,6,3,AUI,MARAVILHAS DO TOCO D'ÓLEO,-4.68880155081069,-2.04320090996112,6.85151952
12497,URBANO,CÁSSIA,MINAS GERAIS,6,4,AUI,PLANETA ÁGUA,-4.68631044934453,-2.04595687314294,6.73342333
12498,URBANO,CÁSSIA,MINAS GERAIS,6,5,AUI,PORTAL DO ITAMBÉ,-4.68833964078166,-2.04573435099627,6.77322783
12499,URBANO,CÁSSIA,MINAS GERAIS,6,6,AUI,PORTO SEGURO,-4.68885283244446,-2.04651174707844,6.78174638
12500,URBANO,CÁSSIA,MINAS GERAIS,6,7,AUI,PRAIAS DO LAGEADO I,-4.68789144893576,-2.04621874365773,6.75046655
12501,URBANO,CÁSSIA,MINAS GERAIS,6,8,AUI,PRAIAS DO LAGEADO II,-4.68803306375096,-2.04868678124682,6.73749758
12502,URBANO,CÁSSIA,MINAS GERAIS,6,9,AUI,PRAIAS DO TOCO D'ÓLEO,-4.68523306919636,-2.05110931464722,6.71192972
12503,URBANO,CÁSSIA,MINAS GERAIS,6,10,AUI,REFÚGIO DO SOL,-4.686696776008,-2.05157328005054,6.7907153
12504,URBANO,CÁSSIA,MINAS GERAIS,6,11,AUI,SANTA BÁRBARA,-4.68062041372592,-2.05578035184785,6.69411527
12505,URBANO,CONCEIÇÃO DA BARRA DE MINAS,MINAS GERAIS,1,5,CIDADE,CONCEIÇÃO DA BARRA DE MINAS,-4.44778082132301,-2.11317693674981,9.19637676
12506,URBANO,CATAGUASES,MINAS GERAIS,1,5,CIDADE,CATAGUASES,-4.26920846108201,-2.13892484232128,1.80807103
12507,URBANO,CATAGUASES,MINAS GERAIS,2,7,VILA,ARACATI DE MINAS,-4.259958356637,-2.14129503818536,1.77321802
12508,URBANO,CATAGUASES,MINAS GERAIS,2,10,VILA,CATAGUARINO,-4.27259972392986,-2.12974557170947,3.49666534
12509,URBANO,CATAGUASES,MINAS GERAIS,2,12,VILA,GLÓRIA DE CATAGUASES,-4.26823413993734,-2.12629082231658,2.85696615
12510,URBANO,CATAGUASES,MINAS GERAIS,2,15,VILA,SERENO,-4.26492576460225,-2.13176807216388,2.38968353
12511,URBANO,CATAGUASES,MINAS GERAIS,2,20,VILA,VISTA ALEGRE,-4.25818403886677,-2.14494302567887,1.66096999
12512,URBANO,CATAS ALTAS,MINAS GERAIS,1,5,CIDADE,CATAS ALTAS,-4.34148057349597,-2.00748929431654,7.49977925
12513,URBANO,CATAS ALTAS,MINAS GERAIS,6,1,AUI,MORRO D'ÁGUA QUENTE,-4.34044648765997,-2.01111313704972,7.54093247
12514,URBANO,CATAS ALTAS DA NORUEGA,MINAS GERAIS,1,5,CIDADE,CATAS ALTAS DA NORUEGA,-4.35050592004737,-2.06870876210355,7.80419696
12515,URBANO,CATUJI,MINAS GERAIS,1,5,CIDADE,CATUJI,-4.1523126865366,-1.73010807061062,6.30326643
12516,RURAL,CATUJI,MINAS GERAIS,3,1,POVOADO,JENIPAPINHO,-4.148259455869,-1.74336384907519,6.17653361
12517,RURAL,CATUJI,MINAS GERAIS,3,2,POVOADO,SANTA BÁRBARA (PORFÍRIOS),-4.15645435128665,-1.73658753709077,6.25550319
12518,URBANO,CATUTI,MINAS GERAIS,1,5,CIDADE,CATUTI,-4.29635229642327,-1.53573788763445,5.17775984
12519,URBANO,CATUTI,MINAS GERAIS,2,10,VILA,BARREIRO BRANCO,-4.31150179535732,-1.53887920754089,4.97526541
12520,URBANO,CAXAMBU,MINAS GERAIS,1,5,CIDADE,CAXAMBU,-4.49314985913756,-2.19793115398299,9.22658882
12521,URBANO,CEDRO DO ABAETÉ,MINAS GERAIS,1,5,CIDADE,CEDRO DO ABAETÉ,-4.57121949359924,-1.91471676520828,9.35252502
12522,URBANO,CENTRAL DE MINAS,MINAS GERAIS,1,5,CIDADE,CENTRAL DE MINAS,-4.13104050536672,-1.87574605376828,2.52466406
12523,URBANO,CENTRAL DE MINAS,MINAS GERAIS,2,10,VILA,FLORESTA,-4.12619946948612,-1.8809626419695,4.07507483
12524,URBANO,CENTRALINA,MINAS GERAIS,1,5,CIDADE,CENTRALINA,-4.91962825701454,-1.85853855112475,5.19341827
12525,URBANO,CHÁCARA,MINAS GERAIS,1,5,CIDADE,CHÁCARA,-4.32187700295011,-2.1672913223344,7.95846327
12526,URBANO,CHALÉ,MINAS GERAIS,1,5,CIDADE,CHALÉ,-4.16922070079875,-2.00442533445944,3.72947901
12527,URBANO,CHALÉ,MINAS GERAIS,2,10,VILA,PROFESSOR SPERBER,-4.16923653575964,-1.99804825829702,2.91606712
12528,URBANO,CHAPADA DO NORTE,MINAS GERAIS,1,5,CIDADE,CHAPADA DO NORTE,-4.25407487605038,-1.70866959813483,4.97948756
12529,URBANO,CHAPADA DO NORTE,MINAS GERAIS,2,10,VILA,CACHOEIRA DO NORTE,-4.26517521312836,-1.70520543752552,6.26565645
12530,URBANO,CHAPADA DO NORTE,MINAS GERAIS,2,20,VILA,GRANJAS DO NORTE,-4.21886104909243,-1.72667250933903,5.51210619
12531,RURAL,CHAPADA DO NORTE,MINAS GERAIS,3,4,POVOADO,VARGEM DO SETÚBAL,-4.22928882881227,-1.72560815322046,4.59971047
12532,URBANO,CHAPADA DO NORTE,MINAS GERAIS,2,30,VILA,SANTA RITA DO ARAÇUAÍ,-4.26206083802606,-1.70679439339481,4.12566712
12533,URBANO,CHAPADA DO NORTE,MINAS GERAIS,2,40,VILA,SÃO SEBASTIÃO DA BOA VISTA,-4.26461136759962,-1.70213060398553,6.69678262
12534,URBANO,CHAPADA GAÚCHA,MINAS GERAIS,1,5,CIDADE,CHAPADA GAÚCHA,-4.56255844399663,-1.52998087151246,8.73907546
12535,URBANO,CHAPADA GAÚCHA,MINAS GERAIS,2,20,VILA,SERRA DAS ARARAS,-4.53940594517783,-1.55089048954279,6.15115537
12536,URBANO,CHAPADA GAÚCHA,MINAS GERAIS,2,30,VILA,VILA BOM JESUS DE MINAS,-4.54685659638636,-1.5200038076628,8.57154428
12537,URBANO,CHAPADA GAÚCHA,MINAS GERAIS,2,35,VILA,VILA RETIRO VELHO,-4.51391475508391,-1.55928059486964,5.73895079
12538,URBANO,CHIADOR,MINAS GERAIS,1,5,CIDADE,CHIADOR,-4.30590388470774,-2.20037126009454,3.47750469
12539,URBANO,CHIADOR,MINAS GERAIS,2,10,VILA,PENHA LONGA,-4.30875596031434,-2.20580018041694,3.12172539
12540,RURAL,CHIADOR,MINAS GERAIS,3,1,POVOADO,PARADA BRAGA,-4.30598878848684,-2.20445279174201,3.00276686
12541,URBANO,CIPOTÂNEA,MINAS GERAIS,1,5,CIDADE,CIPOTÂNEA,-4.3367977207819,-2.09055357479024,6.7618096
12542,URBANO,CLARAVAL,MINAS GERAIS,1,5,CIDADE,CLARAVAL,-4.72877612861721,-2.03983760809959,7.22323926
12543,URBANO,CLARO DOS POÇÕES,MINAS GERAIS,1,5,CIDADE,CLARO DOS POÇÕES,-4.42087100149448,-1.7077685022881,6.50187792
12544,URBANO,CLARO DOS POÇÕES,MINAS GERAIS,2,10,VILA,VISTA ALEGRE,-4.42335728448095,-1.69270295318989,9.49424665
12545,RURAL,CLARO DOS POÇÕES,MINAS GERAIS,3,2,POVOADO,BOA SORTE,-4.41722243294701,-1.69501275191798,7.16436139
12546,URBANO,CLÁUDIO,MINAS GERAIS,1,5,CIDADE,CLÁUDIO,-4.47684225278902,-2.04445746550274,8.3426831
12547,RURAL,CLÁUDIO,MINAS GERAIS,3,1,POVOADO,BOCAINA,-4.48426996310201,-2.03399203589089,7.68233105
12548,URBANO,CLÁUDIO,MINAS GERAIS,2,10,VILA,MONSENHOR JOÃO ALEXANDRE,-4.46846001175555,-2.03656374495123,7.81256592
12549,RURAL,CLÁUDIO,MINAS GERAIS,3,2,POVOADO,CORUMBÁ,-4.46867043268033,-2.04017198998691,8.3127
12550,RURAL,CLÁUDIO,MINAS GERAIS,3,3,LUGAREJO,VEREDAS E BALNEÁRIO QUINTAS DO LAGO,-4.4750754077785,-2.02687403757676,7.59377386
12551,URBANO,COIMBRA,MINAS GERAIS,1,5,CIDADE,COIMBRA,-4.2805939102564,-2.08586595280142,7.55512353
12552,URBANO,COLUNA,MINAS GERAIS,1,5,CIDADE,COLUNA,-4.28436545122746,-1.82204050351578,6.84309065
12553,RURAL,COLUNA,MINAS GERAIS,3,1,POVOADO,BONFIM,-4.2890542682817,-1.82456387505269,7.43747101
12554,RURAL,COLUNA,MINAS GERAIS,3,2,LUGAREJO,VILA DOS CRENTES OU JACOME II,-4.28360556781019,-1.81411042633403,7.59213145
12555,URBANO,COMENDADOR GOMES,MINAS GERAIS,1,5,CIDADE,COMENDADOR GOMES,-4.90814302053372,-1.97002146271412,5.77235418
12556,URBANO,COMERCINHO,MINAS GERAIS,1,5,CIDADE,COMERCINHO,-4.17911317349164,-1.62965954747835,5.65794203
12557,RURAL,COMERCINHO,MINAS GERAIS,3,1,POVOADO,RETIRO DA SAUDADE,-4.18128647585677,-1.6159145584436,5.76807791
12558,URBANO,COMERCINHO,MINAS GERAIS,2,10,VILA,ÁGUA BRANCA DE MINAS,-4.17265220708186,-1.61926994146203,7.24223458
12559,URBANO,CONCEIÇÃO DA APARECIDA,MINAS GERAIS,1,5,CIDADE,CONCEIÇÃO DA APARECIDA,-4.6203127249623,-2.10966200708181,9.80416375
12560,URBANO,CONCEIÇÃO DAS PEDRAS,MINAS GERAIS,1,5,CIDADE,CONCEIÇÃO DAS PEDRAS,-4.54536794627182,-2.21611757087795,1.67104667
12561,URBANO,CONCEIÇÃO DAS ALAGOAS,MINAS GERAIS,1,5,CIDADE,CONCEIÇÃO DAS ALAGOAS,-4.8381874129465,-1.99231135061827,5.34538622
12562,URBANO,CONCEIÇÃO DAS ALAGOAS,MINAS GERAIS,6,1,AUI,BAIRRO DAS ALAGOAS,-4.83497641415109,-1.99064442591351,5.51358126
12563,URBANO,CONCEIÇÃO DAS ALAGOAS,MINAS GERAIS,2,10,VILA,PONCIANOS,-4.82076223959237,-1.98865985910105,5.99514652
12564,URBANO,CONCEIÇÃO DE IPANEMA,MINAS GERAIS,1,5,CIDADE,CONCEIÇÃO DE IPANEMA,-4.16924492631517,-1.99307803586776,2.73349275
12565,RURAL,CONCEIÇÃO DE IPANEMA,MINAS GERAIS,3,1,POVOADO,SÃO BARNABÉ,-4.15990406221715,-1.98810008207411,4.70538211
12566,RURAL,CONCEIÇÃO DE IPANEMA,MINAS GERAIS,3,3,POVOADO,ALTO SÃO LUIZ,-4.16243531180948,-1.99422161674197,6.74433358
12567,RURAL,CONCEIÇÃO DE IPANEMA,MINAS GERAIS,3,2,POVOADO,SÃO GERALDO,-4.18014094541248,-1.99446070611508,5.25144775
12568,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,1,5,CIDADE,CONCEIÇÃO DO MATO DENTRO,-4.3423435767518,-1.90451899945408,7.87086778
12569,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,10,VILA,BREJAÚBA,-4.31475390200058,-1.9206103945492,5.07125238
12570,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,15,VILA,CÓRREGOS,-4.35016158742758,-1.88846418878929,6.66213057
12571,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,20,VILA,COSTA SENA,-4.36631421578048,-1.8667958266219,1.23350334
12572,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,25,VILA,ITACOLOMI,-4.35189381500298,-1.89979205942355,6.69228467
12573,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,28,VILA,OURO FINO DO MATO DENTRO,-4.35909017630728,-1.89370998208437,7.19659935
12574,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,30,VILA,SANTO ANTÔNIO DO NORTE,-4.35118219164744,-1.88111224894873,7.01228549
12575,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,32,VILA,SANTO ANTÔNIO DO CRUZEIRO,-4.35650507819149,-1.87942054269388,7.32665967
12576,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,35,VILA,SÃO SEBASTIÃO DO BOM SUCESSO,-4.3400893087008,-1.89231109264257,6.50959667
12577,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,36,VILA,SENHORA DO SOCORRO,-4.31538023192091,-1.91394447013732,5.31492211
12578,URBANO,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,2,40,VILA,TABULEIRO DO MATO DENTRO,-4.35396363838822,-1.9062270208,6.58115402
12579,URBANO,CONCEIÇÃO DO PARÁ,MINAS GERAIS,1,5,CIDADE,CONCEIÇÃO DO PARÁ,-4.48958756116422,-1.97490562324375,6.65424918
12580,RURAL,CONCEIÇÃO DO PARÁ,MINAS GERAIS,3,1,POVOADO,CASQUILHO,-4.4873628903038,-1.97311748758408,6.60497833
12581,RURAL,CONCEIÇÃO DO PARÁ,MINAS GERAIS,3,2,POVOADO,SÃO JOÃO DE CIMA,-4.48297559493768,-1.97408646294388,6.4869271
12582,RURAL,CONCEIÇÃO DO PARÁ,MINAS GERAIS,3,3,POVOADO,SANTANA DA PRATA,-4.48464450236072,-1.98291373104993,6.83107103
12583,RURAL,CONCEIÇÃO DO PARÁ,MINAS GERAIS,3,4,POVOADO,BOM JESUS DO OESTE,-4.48059156088126,-1.9854514139758,7.39785581
12584,RURAL,CONCEIÇÃO DO PARÁ,MINAS GERAIS,3,5,POVOADO,CUNHAS,-4.49406207022224,-1.97127877360162,6.61772581
12585,URBANO,CONCEIÇÃO DO RIO VERDE,MINAS GERAIS,1,5,CIDADE,CONCEIÇÃO DO RIO VERDE,-4.50837688660577,-2.18776655592195,8.5673077
12586,URBANO,CONCEIÇÃO DO RIO VERDE,MINAS GERAIS,2,10,VILA,ÁGUAS DE CONTENDAS,-4.50236163601127,-2.18930167510995,8.83323764
12587,URBANO,CONCEIÇÃO DOS OUROS,MINAS GERAIS,1,5,CIDADE,CONCEIÇÃO DOS OUROS,-4.57963266584857,-2.24174754897215,8.57084213
12588,URBANO,CÔNEGO MARINHO,MINAS GERAIS,1,5,CIDADE,CÔNEGO MARINHO,-4.44151547108268,-1.52962703181641,6.49269942
12589,URBANO,CÔNEGO MARINHO,MINAS GERAIS,2,15,VILA,CRUZ DOS ARAÚJOS,-4.44315996572378,-1.52319704067597,6.73283972
12590,URBANO,CÔNEGO MARINHO,MINAS GERAIS,2,25,VILA,OLHOS D'ÁGUA DO BOM JESUS,-4.44457689296935,-1.53632151700651,5.88730137
12591,URBANO,CONFINS,MINAS GERAIS,1,5,CIDADE,CONFINS,-4.39955960875638,-1.96299482494053,7.67791258
12592,URBANO,CONGONHAL,MINAS GERAIS,1,5,CIDADE,CONGONHAL,-4.60536623723338,-2.21525607581059,8.47179449
12593,URBANO,CONGONHAS,MINAS GERAIS,1,5,CIDADE,CONGONHAS,-4.38568926496971,-2.05046427885581,8.74386611
12594,URBANO,CONGONHAS,MINAS GERAIS,2,10,VILA,ALTO MARANHÃO,-4.3860737666924,-2.05637147151341,9.89096956
12595,URBANO,CONGONHAS,MINAS GERAIS,6,4,AUI,MACAQUINHOS,-4.3831837839409,-2.0527382953482,9.09299993
12596,URBANO,CONGONHAS,MINAS GERAIS,6,3,AUI,JOAQUIM MURTINHO,-4.38108500560983,-2.05645154995509,8.8607347
12597,RURAL,CONGONHAS,MINAS GERAIS,3,3,POVOADO,SANTA QUITÉRIA,-4.3911522886711,-2.05381768794928,8.84656413
12598,URBANO,CONGONHAS,MINAS GERAIS,6,5,AUI,PEQUERI,-4.38973860910594,-2.05867622333118,9.14359321
12599,URBANO,CONGONHAS,MINAS GERAIS,6,6,AUI,VILA CARDOSO,-4.38263415165886,-2.05779188362195,9.33176829
12600,URBANO,CONGONHAS,MINAS GERAIS,2,15,VILA,LOBO LEITE,-4.37950325427284,-2.05158538324848,9.28588456
12601,URBANO,CONGONHAS DO NORTE,MINAS GERAIS,1,5,CIDADE,CONGONHAS DO NORTE,-4.36876316327273,-1.88164519608161,1.42533728
12602,RURAL,CONGONHAS DO NORTE,MINAS GERAIS,3,1,POVOADO,SANTA CRUZ DE ALVES,-4.36807295391936,-1.88544158707306,1.70173936
12603,URBANO,CONQUISTA,MINAS GERAIS,1,5,CIDADE,CONQUISTA,-4.75432832203071,-1.99369306256422,6.92100719
12604,URBANO,CONQUISTA,MINAS GERAIS,2,10,VILA,GUAXIMA,-4.758137593832,-1.98562933244685,8.2609334
12605,URBANO,CONQUISTA,MINAS GERAIS,2,15,VILA,JUBAÍ,-4.7688324528331,-1.98983233778881,6.65111212
12606,URBANO,CONQUISTA,MINAS GERAIS,6,1,AUI,ÁGUAS DA RIBALTA,-4.77414571151184,-1.99851113582973,5.31677697
12607,URBANO,CONSELHEIRO LAFAIETE,MINAS GERAIS,1,5,CIDADE,CONSELHEIRO LAFAIETE,-4.37884446647199,-2.0660851799444,9.83628752
12608,RURAL,CONSELHEIRO LAFAIETE,MINAS GERAIS,3,1,POVOADO,SÃO GONÇALO,-4.38522935048053,-2.06553057728281,9.64021504
12609,URBANO,CONSELHEIRO LAFAIETE,MINAS GERAIS,2,10,VILA,BUARQUE DE MACEDO,-4.37890870407164,-2.07353103124426,1.1260514
12610,URBANO,CONSELHEIRO PENA,MINAS GERAIS,1,5,CIDADE,CONSELHEIRO PENA,-4.14719740204006,-1.91756232014514,1.26417559
12611,URBANO,CONSELHEIRO PENA,MINAS GERAIS,6,1,AUI,PÓLO INDUSTRIAL MANOEL CALHAU,-4.15039718243304,-1.91358045825511,1.88687282
12612,URBANO,CONSELHEIRO PENA,MINAS GERAIS,2,15,VILA,BARRA DO CUIETÉ,-4.1526637727257,-1.90703889861726,1.22981724
12613,URBANO,CONSELHEIRO PENA,MINAS GERAIS,2,20,VILA,BUENO,-4.15036074081799,-1.94241885885149,3.83110941
12614,RURAL,CONSELHEIRO PENA,MINAS GERAIS,3,1,POVOADO,CHAPADA DO BUENO,-4.15190460329275,-1.93874772751486,8.8793058
12615,URBANO,CONSELHEIRO PENA,MINAS GERAIS,2,25,VILA,CUIETÉ VELHO,-4.16454012083427,-1.92303991581661,1.83192082
12616,URBANO,CONSELHEIRO PENA,MINAS GERAIS,2,35,VILA,FERRUGINHA,-4.12519401562596,-1.88904999887147,2.25781726
12617,URBANO,CONSELHEIRO PENA,MINAS GERAIS,2,45,VILA,PENHA DO NORTE,-4.14010416039197,-1.91188241020313,1.98968245
